综合,#genre#
卡酷卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
上海纪实人文,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
全纪实,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000002000000092/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000092&IASHttpSessionId=OTT19019320240419154124000281
卡酷动画,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
哒啵电竞,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000003000000066/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000003000000066&IASHttpSessionId=OTT19019320240419154124000281
梨园,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380788ba7bed/index.m3u8?AuthInfo=toEYVdLfxymUP2l9NZpQI5%2BK6T7j%2FlRm%2BvbM9VO7bA0q1S1k1f36SqqriM0FZoFSAJRfCt8SS7X6sTRmXb81a8O4H%2FdroDKjLoDeaMQdyJQ
求索记录,http://[2409:8087:5e08:24::12]:6610/000000001000/2000000004000000010/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000004000000010&IASHttpSessionId=OTT19019320240419154124000281
NEWTV超级体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
NEWTV超级电影,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
NEWTV超级电视剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
NEWTV东北热剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
NEWTV海外剧场,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
NEWTV中国功夫,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
NEWTV军旅剧场,http://[2409:8087:1a0b:df::4018]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
NEWTV惊悚悬疑,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NEWTV潮妈辣婆,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
NEWTV精品体育,http://[2409:8087:1a0b:df::4004]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
NEWTV精品纪录,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
NEWTV家庭剧场,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
NEWTV精品大剧,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
NEWTV军事评论,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
NEWTV明星大片,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
NEWTV欢乐剧场,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
NEWTV精品萌宠,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8
NEWTV超级综艺,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
NEWTV金牌综艺,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
央视,#genre#
CCTV1,http://60.6.255.8:2180/live/cctv1/index.m3u8
CCTV1,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=cctv1
CCTV1,http://222.223.118.222:2180/live/cctv1/index.m3u8
CCTV1,http://183.92.4.163:4000/udp/228.0.0.1:6108
CCTV1,http://223.151.51.74:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://222.241.154.37:9901/tsfile/live/23001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://175.10.228.184:8081/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://124.228.160.211:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1,http://223.159.8.103:8099/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV2,http://60.6.255.8:2180/live/cctv2/index.m3u8
CCTV2,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=cctv2
CCTV2,http://222.223.118.222:2180/live/cctv2/index.m3u8
CCTV2,http://183.92.4.163:4000/udp/228.0.0.2:6108
CCTV2,http://223.151.51.74:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://222.241.154.37:9901/tsfile/live/23002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://124.228.160.211:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://175.10.228.184:8081/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2,http://223.159.8.103:8099/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV3,http://60.6.255.8:2180/live/cctv3/index.m3u8
CCTV3,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=cctv3
CCTV3,http://222.223.118.222:2180/live/cctv3/index.m3u8
CCTV3,http://183.92.4.163:4000/udp/228.0.0.156:7156
CCTV3,http://223.151.51.74:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://222.241.154.37:9901/tsfile/live/23003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://175.10.228.184:8081/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://124.228.160.211:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3,http://223.159.8.103:8099/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV4,http://60.6.255.8:2180/live/cctv4/index.m3u8
CCTV4,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=cctv4
CCTV4,http://222.223.118.222:2180/live/cctv4/index.m3u8
CCTV4,http://183.92.4.163:4000/udp/228.0.0.143:7143
CCTV4,http://223.151.51.74:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://222.241.154.37:9901/tsfile/live/23004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://124.228.160.211:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://175.10.228.184:8081/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4,http://223.159.8.103:8099/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5,http://60.6.255.8:2180/live/cctv5/index.m3u8
CCTV5,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=cctv5
CCTV5,http://222.223.118.222:2180/live/cctv5/index.m3u8
CCTV5,http://183.92.4.163:4000/udp/228.0.0.112:6108
CCTV5,http://223.151.51.74:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://222.241.154.37:9901/tsfile/live/23005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://175.10.228.184:8081/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://124.228.160.211:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5,http://223.159.8.103:8099/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5+,http://60.6.255.8:2180/live/cctv5q/index.m3u8
CCTV5+,http://zy.otioi.cn/live/live.php?token=zy-2969297279&id=cctv5p
CCTV5+,http://222.223.118.222:2180/live/cctv5q/index.m3u8
CCTV5+,http://183.92.4.163:4000/udp/228.0.0.17:6108
CCTV5+,http://222.241.154.37:9901/tsfile/live/23018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+,http://124.228.160.211:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://60.6.255.8:2180/live/cctv6/index.m3u8
CCTV6,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=cctv6
CCTV6,http://222.223.118.222:2180/live/cctv6/index.m3u8
CCTV6,http://183.92.4.163:4000/udp/228.0.0.157:7157
CCTV6,http://223.151.51.74:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://175.10.228.184:8081/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://222.241.154.37:9901/tsfile/live/23006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://124.228.160.211:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6,http://223.159.8.103:8099/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV7,http://60.6.255.8:2180/live/cctv7/index.m3u8
CCTV7,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=cctv7
CCTV7,http://222.223.118.222:2180/live/cctv7/index.m3u8
CCTV7,http://183.92.4.163:4000/udp/228.0.0.7:6108
CCTV7,http://223.151.51.74:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://222.241.154.37:9901/tsfile/live/23007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://175.10.228.184:8081/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://124.228.160.211:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7,http://223.159.8.103:8099/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV8,http://60.6.255.8:2180/live/cctv8/index.m3u8
CCTV8,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=cctv8
CCTV8,http://222.223.118.222:2180/live/cctv8/index.m3u8
CCTV8,http://183.92.4.163:4000/udp/228.0.0.158:7158
CCTV8,http://223.151.51.74:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://222.241.154.37:9901/tsfile/live/23008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://124.228.160.211:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://175.10.228.184:8081/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8,http://223.159.8.103:8099/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV9,http://60.6.255.8:2180/live/cctv9/index.m3u8
CCTV9,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=cctv9
CCTV9,http://222.223.118.222:2180/live/cctv9/index.m3u8
CCTV9,http://183.92.4.163:4000/udp/228.0.0.9:6108
CCTV9,http://223.151.51.74:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://222.241.154.37:9901/tsfile/live/23009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://124.228.160.211:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://175.10.228.184:8081/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9,http://223.159.8.103:8099/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV10,http://60.6.255.8:2180/live/cctv10/index.m3u8
CCTV10,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=cctv10
CCTV10,http://222.223.118.222:2180/live/cctv10/index.m3u8
CCTV10,http://183.92.4.163:4000/udp/228.0.0.10:6108
CCTV10,http://223.151.51.74:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://124.228.160.211:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://175.10.228.184:8081/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://222.241.154.37:9901/tsfile/live/23010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://223.159.8.103:8099/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://60.6.255.8:2180/live/cctv11/index.m3u8
CCTV11,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=cctv11
CCTV11,http://222.223.118.222:2180/live/cctv11/index.m3u8
CCTV11,http://183.92.4.163:4000/udp/228.0.0.242:6108
CCTV11,http://223.151.51.74:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://222.241.154.37:9901/tsfile/live/23011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://175.10.228.184:8081/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://124.228.160.211:9901/tsfile/live/0011_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://223.159.8.103:8099/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://60.6.255.8:2180/live/cctv12/index.m3u8
CCTV12,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=cctv12
CCTV12,http://222.223.118.222:2180/live/cctv12/index.m3u8
CCTV12,http://183.92.4.163:4000/udp/228.0.0.12:6108
CCTV12,http://223.151.51.74:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://175.10.228.184:8081/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://222.241.154.37:9901/tsfile/live/23012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://124.228.160.211:9901/tsfile/live/0012_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://223.159.8.103:8099/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://60.6.255.8:2180/live/cctv13/index.m3u8
CCTV13,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=cctv13
CCTV13,http://222.223.118.222:2180/live/cctv13/index.m3u8
CCTV13,http://183.92.4.163:4000/udp/228.0.0.202:6108
CCTV13,http://222.241.154.37:9901/tsfile/live/23013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://175.10.228.184:8081/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://124.228.160.211:9901/tsfile/live/0013_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://223.159.8.103:8099/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://60.6.255.8:2180/live/cctv14/index.m3u8
CCTV14,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=cctv14
CCTV14,http://222.223.118.222:2180/live/cctv14/index.m3u8
CCTV14,http://183.92.4.163:4000/udp/228.0.0.14:6108
CCTV14,http://175.10.228.184:8081/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://222.241.154.37:9901/tsfile/live/23014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://124.228.160.211:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://223.159.8.103:8099/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://60.6.255.8:2180/live/cctv15/index.m3u8
CCTV15,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=cctv15
CCTV15,http://222.223.118.222:2180/live/cctv15/index.m3u8
CCTV15,http://183.92.4.163:4000/udp/228.0.0.15:6108
CCTV15,http://223.151.51.74:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://222.241.154.37:9901/tsfile/live/23015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://175.10.228.184:8081/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://124.228.160.211:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV15,http://223.159.8.103:8099/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-17,http://60.6.255.8:2180/live/cctv17/index.m3u8
第一剧场,http://60.6.255.8:2180/live/dyjc/index.m3u8
风云剧场,http://60.6.255.8:2180/live/fyjc/index.m3u8
怀旧剧场,http://60.6.255.8:2180/live/hjjc/index.m3u8
风云音乐,http://60.6.255.8:2180/live/fyyy/index.m3u8
风云足球,http://60.6.255.8:2180/live/fyzq/index.m3u8
高尔夫网球,http://60.6.255.8:2180/live/gefwq/index.m3u8
武术世界,http://60.6.255.8:2180/live/wssj/index.m3u8
兵器科技,http://60.6.255.8:2180/live/gfjs/index.m3u8
世界地理,http://60.6.255.8:2180/live/sjdl/index.m3u8
央视文化精品,http://60.6.255.8:2180/live/whjp/index.m3u8
CCTV16,https://itv.lat/tv/live.php?&line=1&id=cctv16
CCTV16,http://183.92.4.163:4000/udp/228.0.0.249:6108
CCTV16,http://222.241.154.37:9901/tsfile/live/23016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,https://itv.lat/tv/live.php?&line=1&id=cctv17
CCTV17,http://183.92.4.163:4000/udp/228.0.0.161:7161
CCTV17,http://223.151.51.74:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://222.241.154.37:9901/tsfile/live/23017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV17,http://124.228.160.211:9901/tsfile/live/0019_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV1Y,http://117.114.153.25:8180/TV00000000000000000099@HHZT
CCTV2Y,http://117.114.153.25:8180/TV00000000000000000140@HHZT
CCTV3Y,http://117.114.153.25:8180/TV00000000000000000104@HHZT
CCTV4Y,http://117.114.153.25:8180/TV00000000000000000001@HHZT
CCTV5Y,http://117.114.153.25:8180/TV00000000000000000105@HHZT
CCTV5+Y,http://117.114.153.25:8180/TV00000000000000000066@HHZT
CCTV6Y,http://117.114.153.25:8180/TV00000000000000000091@HHZT
CCTV7Y,http://117.114.153.25:8180/TV00000000000000000141@HHZT
CCTV8Y,http://117.114.153.25:8180/TV00000000000000000106@HHZT
CCTV9Y,http://117.114.153.25:8180/TV00000000000000000142@HHZT
CCTV10Y,http://117.114.153.25:8180/TV00000000000000000143@HHZT
CCTV11Y,http://117.114.153.25:8180/TV00000000000000000002@HHZT
CCTV12Y,http://117.114.153.25:8180/TV00000000000000000144@HHZT
CCTV13Y,http://117.114.153.25:8180/TV00000000000000000003@HHZT
CCTV14Y,http://117.114.153.25:8180/TV00000000000000000005@HHZT
CCTV15Y,http://117.114.153.25:8180/TV00000000000000000004@HHZT
CCTV16奥林匹克Y,http://117.114.153.25:8180/TV00000000000000000136@HHZT
CCTV17Y,http://117.114.153.25:8180/TV00000000000000000021@HHZT
CGTNY,http://117.114.153.25:8180/TV00000000000000000017@HHZT
CGTN俄语Y,http://117.114.153.25:8180/TV00000000000000000006@HHZT
CETV1Y,http://117.114.153.25:8180/TV00000000000000000149@HHZT
CETV3Y,http://117.114.153.25:8180/TV00000000000000000009@HHZT
优优宝贝Y,http://117.114.153.25:8180/TV00000000000000000011@HHZT
CETV4Y,http://117.114.153.25:8180/TV00000000000000000012@HHZT
国家地理Y,http://117.114.153.25:8180/TV00000000000000000112@HHZT
澳亚卫视Y,http://117.114.153.25:8180/TV00000000000000000118@HHZT
央视购物Y,http://117.114.153.25:8180/TV00000000000000000128@HHZT
环球奇观Y,http://117.114.153.25:8180/TV00000000000000000130@HHZT
中央发现之旅Y,http://117.114.153.25:8180/TV00000000000000000131@HHZT
中央老故事Y,http://117.114.153.25:8180/TV00000000000000000132@HHZT
中央世界地理Y,http://117.114.153.25:8180/TV00000000000000000133@HHZT
卫视,#genre#
北京卫视,http://150.158.112.123/php/ysp9.php?id=bjws
北京卫视,http://60.6.255.8:2180/live/bjws/index.m3u8
北京卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=bjws
北京卫视,http://222.223.118.222:2180/live/bjws/index.m3u8
北京卫视,http://223.151.51.74:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://175.10.228.184:8081/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://124.228.160.211:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://222.241.154.37:9901/tsfile/live/23030_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,http://223.159.8.103:8099/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视,http://150.158.112.123/php/ysp9.php?id=dfws
东方卫视,http://60.6.255.8:2180/live/dfws/index.m3u8
东方卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=dfws
东方卫视,http://222.223.118.222:2180/live/dfws/index.m3u8
天津卫视,http://150.158.112.123/php/ysp9.php?id=tjws
天津卫视,http://60.6.255.8:2180/live/tjws/index.m3u8
天津卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=tjws
天津卫视,http://222.223.118.222:2180/live/tjws/index.m3u8
天津卫视,http://223.151.51.74:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://222.241.154.37:9901/tsfile/live/23032_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://175.10.228.184:8081/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,http://223.159.8.103:8099/tsfile/live/0135_1.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视,http://150.158.112.123/php/ysp9.php?id=cqws
重庆卫视,http://60.6.255.8:2180/live/cqws/index.m3u8
重庆卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=cqws
重庆卫视,http://222.223.118.222:2180/live/cqws/index.m3u8
重庆卫视,http://124.228.160.211:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://222.241.154.37:9901/tsfile/live/23042_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://175.10.228.184:8081/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,http://223.159.8.103:8099/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江卫视,http://150.158.112.123/php/ysp9.php?id=hljws
黑龙江卫视,http://60.6.255.8:2180/live/hljws/index.m3u8
黑龙江卫视,http://222.223.118.222:2180/live/hljws/index.m3u8
黑龙江卫视,http://223.151.51.74:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://175.10.228.184:8081/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://222.241.154.37:9901/tsfile/live/23045_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://124.228.160.211:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,http://223.159.8.103:8099/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视,http://150.158.112.123/php/ysp9.php?id=lnws
辽宁卫视,http://60.6.255.8:2180/live/lnws/index.m3u8
辽宁卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=llws
辽宁卫视,http://222.223.118.222:2180/live/lnws/index.m3u8
辽宁卫视,http://175.10.228.184:8081/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://124.228.160.211:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://222.241.154.37:9901/tsfile/live/23036_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视,http://223.159.8.103:8099/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视,http://150.158.112.123/php/ysp9.php?id=hbws
河北卫视,http://60.6.255.8:2180/live/hebws/index.m3u8
河北卫视,http://222.223.118.222:2180/live/hebws/index.m3u8
河北卫视,http://175.10.228.184:8081/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://222.241.154.37:9901/tsfile/live/23047_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://124.228.160.211:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视,http://223.159.8.103:8099/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视,http://150.158.112.123/php/ysp9.php?id=sdws
山东卫视,http://60.6.255.8:2180/live/sdws/index.m3u8
山东卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=sdwd
山东卫视,http://222.223.118.222:2180/live/sdws/index.m3u8
山东卫视,http://175.10.228.184:8081/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://222.241.154.37:9901/tsfile/live/23040_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://124.228.160.211:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://223.159.8.103:8099/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视,http://150.158.112.123/php/ysp9.php?id=hnws
河南卫视,http://60.6.255.8:2180/live/henws/index.m3u8
河南卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=henws
河南卫视,http://222.223.118.222:2180/live/henws/index.m3u8
河南卫视,http://175.10.228.184:8081/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://222.241.154.37:9901/tsfile/live/23044_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://124.228.160.211:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://223.159.8.103:8099/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视,http://150.158.112.123/php/ysp9.php?id=hubws
湖北卫视,http://60.6.255.8:2180/live/hubws/index.m3u8
湖北卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=hbws
湖北卫视,http://222.223.118.222:2180/live/hubws/index.m3u8
湖北卫视,http://223.151.51.74:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://175.10.228.184:8081/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://124.228.160.211:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视,http://223.159.8.103:8099/tsfile/live/0132_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视,http://150.158.112.123/php/ysp9.php?id=hunws
湖南卫视,http://60.6.255.8:2180/live/hunws/index.m3u8
湖南卫视,http://zy.otioi.cn/live/live.php?token=OTl3ByOe14&id=hnws
湖南卫视,http://222.223.118.222:2180/live/hunws/index.m3u8
湖南卫视,http://223.151.51.74:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://222.241.154.37:9901/tsfile/live/23019_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://124.228.160.211:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
