央视高清,#genre#
动漫秀场,http://171.108.239.95:8181/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0
少儿动画,http://171.108.239.95:8181/tsfile/live/1114_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://171.108.239.95:8181/tsfile/live/1049_1.m3u8?key=txiptv&playlive=1&authid=0
广西综艺,http://171.108.239.95:8181/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
广西影视,http://171.108.239.95:8181/tsfile/live/1097_1.m3u8?key=txiptv&playlive=1&authid=0
广西都市,http://171.108.239.95:8181/tsfile/live/1106_1.m3u8?key=txiptv&playlive=1&authid=0
广西新闻,http://171.108.239.95:8181/tsfile/live/1107_1.m3u8?key=txiptv&playlive=1&authid=0
南宁新闻,http://171.108.239.95:8181/tsfile/live/1115_1.m3u8?key=txiptv&playlive=1&authid=0
南宁公共,http://171.108.239.95:8181/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0
南宁影视,http://171.108.239.95:8181/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0
中国天气,http://171.108.239.95:8181/tsfile/live/1116_1.m3u8?key=txiptv&playlive=1&authid=0
广场舞台,http://171.108.239.95:8181/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
牛歌戏台,http://171.108.239.95:8181/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&authid=0
测试001,http://171.108.239.95:8181/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0
测试002,http://171.108.239.95:8181/tsfile/live/1050_1.m3u8?key=txiptv&playlive=1&authid=0
测试003,http://171.108.239.95:8181/tsfile/live/1053_1.m3u8?key=txiptv&playlive=1&authid=0
测试004,http://171.108.239.95:8181/tsfile/live/1054_1.m3u8?key=txiptv&playlive=1&authid=0
测试005,http://171.108.239.95:8181/tsfile/live/1055_1.m3u8?key=txiptv&playlive=1&authid=0
测试006,http://171.108.239.95:8181/tsfile/live/1056_1.m3u8?key=txiptv&playlive=1&authid=0

体育频道全网,#genre#
JJ斗地主,http://159.75.85.63:35455/douyu/488743
咪咕足球,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225895/index.m3u8
爱赛车,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000240630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000240630&livemode=1&stbId=3
爱赛车,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000055/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000055&livemode=1&stbId=3
爱体育,http://[2409:8087:7000:20:1000::22]:6060/000000001000/6000000006000290630/index.m3u8?channel-id=wasusyt&Contentid=6000000006000290630&livemode=1&stbId=3
爱体育,http://[2409:8087:7000:20:1000::22]:6060/000000001000/2000000004000000060/index.m3u8?channel-id=hnbblive&Contentid=2000000004000000060&livemode=1&stbId=3
纬来体育,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
纬来体育,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130#https://cloud.yumixiu768.com/tmp/123.m3u8
五星体育,http://zteres.sn.chinamobile.com:6060/000000001000/2000000002000000007/1.m3u8?channel-id=hnbblive&Contentid=2000000002000000007&livemode=1&stbId=3#http://zteres.sn.chinamobile.com:6060/000000001000/5000000010000017540/1.m3u8?channel-id=bestzb&Contentid=5000000010000017540&livemode=1&stbId=3
安徽综艺体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
广东体育,http://114.116.206.108:8460/udp/239.77.0.112:5146
广东体育,http://114.116.206.108:8460/udp/239.77.0.112:5146
广东体育,http://114.116.206.198:8460/udp/239.77.0.112:5146
广东体育,http://122.9.33.145:8460/udp/239.77.0.112:5146
纬来篮球,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
纬来篮球,https://cloud.yumixiu768.com/tmp/123.m3u8
纬来篮球,https://epg.pw/stream/65161be2ecd7c7b2e054dbac30922b2673b4eff6497b77c71bb81215aa826cc4.m3u8
纬来篮球,http://50.7.238.114:8278/videolandsport/playlist.m3u8?tid=MF0F9609085796090857&ct=19254&tsum=6bf853a68e195475b4892428199568c7
ELEV体育,http://50.7.238.114:8278/golfchannel_twn/playlist.m3u8?tid=MFBF2798068027980680&ct=18393&tsum=d8204023f67120512c75a8882f121120
TVS-体育,http://rpn1.bozztv.com/36bay2/gusa-tvs/index.m3u8 
安徽体育,http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
先锋乒羽,http://182.32.204.113:9901/tsfile/live/1006_1.m3u8?by=angtv
五星IPV6,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001018/index.m3u8?
风云IPV6,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8
风云IPV6,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002499/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
咪咕IPV6,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226504/1.m3u8
咪足IPV6,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226506/1.m3u8
咪足IPV6,http://[2409:8087:74F1:0021::0008]:80/PLTV/88888888/224/3221226508/1.m3u8
咪足IPV6,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225895/index.m3u8

JJ斗地主,http://159.75.85.63:35455/douyu/488743
纬来体育,http://hls.szsummer.cn/live/446035/playlist.m3u8?k=32f9ec7c13e4b390289143a8e1b2a898&t=1840341130
纬来体育,https://cloud.yumixiu768.com/tmp/123.m3u8
精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
超级体育,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
足球,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225895/index.m3u8
蓝球,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225897/index.m3u8
哒啵赛事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225675/index.m3u8
全民热练,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226508/index.m3u8
炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8


电影频道全网,#genre#

邵氏影院㊣版,http://159.75.85.63:35455/douyu/4246519
邵氏影院㊣版,http://43.138.170.29:35455/douyu/4246519
超级电影,http://[2409:8087:7000:20:1000::22]:6060/000000001000/1000000004000002120/index.m3u8?channel-id=ystenlive&Contentid=1000000004000002120&livemode=1&stbId=3
ChC家庭-原,https://ngtv.sjpt.ylrb.com/PLTV/88888888/224/3221226315/index.m3u8
4k**影院剧场,http://159.75.85.63:35455/douyu/9249162
凌儿影院-原,http://maomao.kandiantv.cn/douyu1.php?id=1377142
大吉大利-原,https://pull.kktv8.com/livekktv/128600025.flv
吃米滴虫-原,http://159.75.85.63:35455/douyu/315457
冰冰经典-原,http://159.75.85.63:35455/douyu/74374
星爷影院-原,http://159.75.85.63:35455/douyu/508118
凌儿影院-原,http://159.75.85.63:35455/douyu/1377142
麓山迷踪-原,http://159.75.85.63:35455/douyu/4505431
瑶瑶恐怖-原,http://159.75.85.63:35455/douyu/2935323
怡寶影院-原,http://159.75.85.63:35455/douyu/434971
小黛兮影-原,http://159.75.85.63:35455/douyu/11553944
萌小鬼片-原,http://159.75.85.63:35455/douyu/3928
神乐剧场-原,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1/85894rmovieChow_900p.m3u8
神乐剧院-原,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8
神乐影剧-原,http://159.75.85.63:35455/douyu/122402
可乐影院-原,http://159.75.85.63:35455/douyu/20415
小宇60帧-原,http://159.75.85.63:35455/douyu/323876
恐怖惊悚-原,http://159.75.85.63:35455/douyu/96577
電影劇場-原,http://159.75.85.63:35455/douyu/7575350
國語電影-原,http://159.75.85.63:35455/douyu/2436390
豆瓣高分-原,http://159.75.85.63:35455/douyu/8770422
花卷陪看-原,http://159.75.85.63:35455/douyu/52787
漫威剧情-原,http://159.75.85.63:35455/douyu/6140589
霍格沃茨-原,http://159.75.85.63:35455/douyu/8814650
鱼宝恐怖-原,http://159.75.85.63:35455/douyu/1165374
鬼片恐怖-原,http://159.75.85.63:35455/douyu/2935323
小u*鬼片-原,http://159.75.85.63:35455/douyu/96577
吃奶滴虫-原,http://159.75.85.63:35455/douyu/263824
变种人片-原,http://159.75.85.63:35455/douyu/9651304
喜剧电影-原,http://159.75.85.63:35455/douyu/9292492
女神电影-原,http://159.75.85.63:35455/douyu/747764
华语经典-原,http://159.75.85.63:35455/douyu/434971
避风影院-原,http://159.75.85.63:35455/douyu/9826611
欧美大片-原,http://159.75.85.63:35455/douyu/2793084
贝爷max-原,http://159.75.85.63:35455/douyu/4332
贝爷影厅-原,http://159.75.85.63:35455/douyu/252802
译制国语-原,http://159.75.85.63:35455/douyu/2436390
绍兴影院㊣版,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
南宁影院㊣版,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
乌克兰影㊣版,http://serv25.vintera.tv:8081/test/aris/playlist.m3u8

小宇60帧-原,http://maomao.kandiantv.cn/douyu1.php?id=323876
恐怖惊悚-原,http://maomao.kandiantv.cn/douyu1.php?id=96577
電影劇場-原,http://maomao.kandiantv.cn/douyu1.php?id=7575350
國語電影-原,http://maomao.kandiantv.cn/douyu1.php?id=2436390
豆瓣高分-原,http://maomao.kandiantv.cn/douyu1.php?id=8770422
花卷陪看-原,http://maomao.kandiantv.cn/douyu1.php?id=52787
漫威剧情-原,http://maomao.kandiantv.cn/douyu1.php?id=6140589
霍格沃茨-原,http://maomao.kandiantv.cn/douyu1.php?id=8814650
鱼宝恐怖-原,http://maomao.kandiantv.cn/douyu1.php?id=1165374
鬼片恐怖-原,http://maomao.kandiantv.cn/douyu1.php?id=2935323
小U鬼片-原,http://maomao.kandiantv.cn/douyu1.php?id=96577
菜园惊险-原,http://maomao.kandiantv.cn/douyu1.php?id=1735337
吃奶滴虫-原,http://maomao.kandiantv.cn/douyu1.php?id=263824
变种人片-原,http://maomao.kandiantv.cn/douyu1.php?id=9651304
喜剧电影-原,http://maomao.kandiantv.cn/douyu1.php?id=9292492
女神电影-原,http://maomao.kandiantv.cn/douyu1.php?id=747764
华语经典-原,http://maomao.kandiantv.cn/douyu1.php?id=434971
避风影院-原,http://maomao.kandiantv.cn/douyu1.php?id=9826611
星星影院-原,http://maomao.kandiantv.cn/douyu1.php?id=315131
欧美大片-原,http://maomao.kandiantv.cn/douyu1.php?id=2793084
贝爷影厅-原,http://maomao.kandiantv.cn/douyu1.php?id=252802
译制国语-原,http://maomao.kandiantv.cn/douyu1.php?id=2436390


邵氏影院㊣版,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=4246519
凌儿影院-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=1377142
神乐影院-1台,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1/85894rmovieChow_900p.m3u8
神乐影院-2台,https://tc-tc2-interact.douyucdn2.cn/dyliveflv1a/122402rK7MO9bXSq_900.m3u8
神乐影院-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=122402
可乐影院-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=20415
冰冰剧场-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=74374
小宇60帧-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=323876
吃米滴虫-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=315457
冰冰经典-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=74374
恐怖惊悚-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=96577
電影劇場-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=7575350
國語電影-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=2436390
豆瓣高分-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=8770422
花卷陪看-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=52787
漫威剧情-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=6140589
霍格沃茨-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=8814650
鱼宝恐怖-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=1165374
鬼片恐怖-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=2935323
小U鬼片-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=96577
吃奶滴虫-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=263824
变种人片-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=9651304
喜剧电影-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=9292492
女神电影-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=747764
华语经典-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=434971
避风影院-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=9826611
欧美大片-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=2793084
贝爷影厅-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=252802
译制国语-原,http://103.45.68.47:666/gy/gy_lqkLOp/斗鱼.php?id=2436390

CHC家庭仅移动,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226462/1.m3u8$仅限电信移动线路
CHC动作仅移动,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226465/1.m3u8$仅限电信移动线路
CHC高清仅移动,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226463/1.m3u8$仅限电信移动线路
CHC高清仅移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8$仅限电信移动线路
CHC家庭仅移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8$仅限电信移动线路
CHC动作仅ipv6,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8$仅限电信移动线路
CHC动作影ipv6,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$仅限ipv6线路
CHC家庭影ipv6,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$仅限ipv6线路
CHC高清影ipv6,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$仅限ipv6线路

YYY频道全网,#genre#
yy电影2,http://mmitv.top/pltv/yy.php?id=1382749892
yy电影3,http://mmitv.top/pltv/yy.php?id=1382735573
yy电影4,http://mmitv.top/pltv/yy.php?id=24921161
yy电影6,http://mmitv.top/pltv/yy.php?id=1382736803
yy电影7,http://mmitv.top/pltv/yy.php?id=1354930924
yy电影8,http://mmitv.top/pltv/yy.php?id=1382745095
yy电影9,http://mmitv.top/pltv/yy.php?id=1355171357
yy电影10,http://mmitv.top/pltv/yy.php?id=24066336
yy电影-李连杰,http://mmitv.top/pltv/yy.php?id=1459869766
YY電影-成龍,http://mmitv.top/pltv/yy.php?id=1354888751
YY電影-林正英03,http://mmitv.top/pltv/yy.php?id=1351505899
YY電影-林正英04,http://mmitv.top/pltv/yy.php?id=1353685311
YY電影-電影輪播01,http://mmitv.top/pltv/yy.php?id=1353059120
YY電影-歐美電影,http://mmitv.top/pltv/yy.php?id=24923327
YY電影-歐美科幻,http://mmitv.top/pltv/yy.php?id=37988782
YY電影-歐美動作電影,http://mmitv.top/pltv/yy.php?id=1382745089
YY連續劇04,http://mmitv.top/pltv/yy.php?id=1352227227
YY影院,http://mmitv.top/pltv/yy.php?id=1382702247
yy经典怀旧,http://mmitv.top/pltv/yy.php?id=1382627144
yy电视剧2,http://mmitv.top/pltv/yy.php?id=1354143966
yy电视剧,http://mmitv.top/pltv/yy.php?id=28099939
yy电视剧1,http://mmitv.top/pltv/yy.php?id=1455460998
菲菲影院,http://mmitv.top/pltv/yy.php?id=1456668939&uid=2718850416
幸福影院,http://mmitv.top/pltv/yy.php?id=1382737886&uid=2786225520
经典港片,http://mmitv.top/pltv/yy.php?id=1382800018&uid=2874641994
经典鬼片,http://mmitv.top/pltv/yy.php?id=29460894&uid=1647770566
米娜影院,http://mmitv.top/pltv/yy.php?id=1382690078&uid=2358387041
豪哥影院,http://mmitv.top/pltv/yy.php?id=23402146&uid=2456925852
绝版电影,http://mmitv.top/pltv/yy.php?id=1454587259&uid=67381238
港片电影,http://mmitv.top/pltv/yy.php?id=1355479289&uid=60563267
泡芙影院,http://mmitv.top/pltv/yy.php?id=24407222&uid=2241532024

国内影院全网,#genre#
四川影院频道,http://api2.52tb.xyz/info?id=601&token=20230405tndmhg
南京影院频道,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
平泉影院频道,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
南宁影院频道,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
绍兴影院频道,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
万州影院文艺,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
万州影院文艺,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
新泰影院频道,http://111.17.214.4:1935/live/xtys/playlist.m3u8
新泰影院频道,http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8
新昌休闲影院,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8

少儿影院全网,#genre#

倒霉特熊,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
雲朵妈妈,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
熊大熊二,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8
熊大过年,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7ae265653fe149069c3b53e31caaf060/1200.m3u8
狮子王國,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/c2e7e767f3144bed959ef20b8b961fe5/850.m3u8

收音广播全网,#genre#
500首华语经典,http://ls.qingting.fm/live/3412131.m3u8?bitrate=64
楚天音乐广播 FM105.8 (Opt-1)[0*0],http://ls.qingting.fm/live/1289.m3u8
楚天交通广播 FM92.7[0*0],http://ls.qingting.fm/live/1291.m3u8
厦门交通音乐频率 FM99.3 (Opt-2)[0*0],http://ls.qingting.fm/live/60808.m3u8
襄阳交通广播 FM89.0 (Opt-1)[0*0],http://ls.qingting.fm/live/1307.m3u8
襄阳交通广播 FM89.0 (Opt-2)[0*0],http://ls.qingting.fm/live/1308.m3u8
襄阳音乐广播[0*0],http://ls.qingting.fm/live/5057.m3u8
北京房山经典音乐 FM96.90*0][0*0],http://live.xmcdn.com/live/963/64.m3u8
北京房山经典音乐 FM96.90*0][0*0],http://ls.qingting.fm/live/68746.m3u8
北京房山经典音乐 FM96.90*0][0*0],http://ls.qingting.fm/live/68746.m3u8
重庆新闻广播 FM96.80*0][0*0],http://live.xmcdn.com/live/128/64.m3u8
重庆新闻广播 FM96.80*0][0*0],http://ls.qingting.fm/live/1498.m3u8
重庆经济广播 FM101.50*0][0*0],http://ls.qingting.fm/live/1499.m3u8
重庆经济广播 FM101.50*0][0*0],http://ls.qingting.fm/live/1499.m3u8
重庆交通广播 FM95.50*0][0*0],http://live.xmcdn.com/live/130/64.m3u8
重庆交通广播 FM95.50*0][0*0],http://ls.qingting.fm/live/1500.m3u8
重庆交通广播 FM95.50*0][0*0],http://ls.qingting.fm/live/1500.m3u8
重庆音乐广播 FM88.10*0][0*0],http://live.xmcdn.com/live/131/64.m3u8
重庆音乐广播 FM88.10*0][0*0],http://ls.qingting.fm/live/647.m3u8
重庆音乐广播 FM88.10*0][0*0],http://ls.qingting.fm/live/647.m3u8
重庆都市广播 FM93.80*0][0*0],http://live.xmcdn.com/live/132/64.m3u8
重庆都市广播 FM93.80*0][0*0],http://ls.qingting.fm/live/1502.m3u8
重庆都市广播 FM93.80*0][0*0],http://ls.qingting.fm/live/1502.m3u8
巴渝之声 FM104.50*0][0*0],http://ls.qingting.fm/live/3545693.m3u8
万州交通广播0*0][0*0],http://live.xmcdn.com/live/1679/64.m3u8
厦门音乐广播0*0][0*0],http://ls.qingting.fm/live/1739.m3u8
厦门音乐广播0*0][0*0],http://ls.qingting.fm/live/1739.m3u8
厦门新闻广播0*0][0*0],http://ls.qingting.fm/live/1737.m3u8
厦门新闻广播0*0][0*0],http://ls.qingting.fm/live/1737.m3u8
兰州新闻综合广播 FM97.30*0][0*0],http://ls.qingting.fm/live/1712.m3u8
兰州新闻综合广播 FM97.30*0][0*0],http://ls.qingting.fm/live/1712.m3u8
兰州交通音乐广播 FM99.50*0][0*0],http://ls.qingting.fm/live/1711.m3u8
兰州生活文艺广播 FM100.80*0][0*0],http://ls.qingting.fm/live/1713.m3u8
广州新闻电台 FM96.20*0][0*0],http://live.xmcdn.com/live/256/64.m3u8
广州新闻电台 FM96.20*0][0*0],http://ls.qingting.fm/live/4848.m3u8
广州新闻电台 FM96.20*0][0*0],http://ls.qingting.fm/live/4848.m3u8
广州汽车音乐电台 FM102.70*0][0*0],http://live.xmcdn.com/live/257/64.m3u8
广州汽车音乐电台 FM102.70*0][0*0],http://ls.qingting.fm/live/52710.m3u8
广州汽车音乐电台 FM102.70*0][0*0],http://ls.qingting.fm/live/52710.m3u8
广州交通电台 FM106.10*0][0*0],http://ls.qingting.fm/live/4955.m3u8
广州 MYFM 88.0 (都市生活)0*0][0*0],http://ls.qingting.fm/live/52712.m3u8
东广新闻台 FM90.9[0*0],http://ls.qingting.fm/live/275.m3u8
东莞FM104音乐广播[0*0],http://ls.qingting.fm/live/93619.m3u8
东莞畅享1075交通广播[0*0],http://ls.qingting.fm/live/1288.m3u8
九江交通广播 FM88.4 FM88.9[0*0],http://ls.qingting.fm/live/2785094.m3u8
云南交通广播 FM91.8[0*0],http://ls.qingting.fm/live/1928.m3u8
云南教育广播 FM100[0*0],http://ls.qingting.fm/live/1930.m3u8
云南新闻广播 FM105.8[0*0],http://ls.qingting.fm/live/1926.m3u8
云南民族广播 SW7210[0*0],http://ls.qingting.fm/live/1933.m3u8
云南经济广播 私家车 FM88.7[0*0],http://ls.qingting.fm/live/1927.m3u8
云南音乐广播 FM97[0*0],http://ls.qingting.fm/live/1929.m3u8
保定交通广播 FM104.8[0*0],http://ls.qingting.fm/live/28140.m3u8
保定城市服务广播 乐动1016[0*0],http://ls.qingting.fm/live/62628.m3u8
保定新闻广播 FM93.7[0*0],http://ls.qingting.fm/live/3701149.m3u8
保定经典964汽车音乐广播[0*0],http://ls.qingting.fm/live/2227017.m3u8
南宁交通音乐广播 FM107.4[0*0],http://ls.qingting.fm/live/80793.m3u8?aac
南通交通广播 FM92.9[0*0],http://ls.qingting.fm/live/2216385.m3u8
呼和浩特城市生活广播 FM90.1[0*0],http://ls.qingting.fm/live/2218717.m3u8
呼和浩特文艺广播 FM99.8[0*0],http://ls.qingting.fm/live/3099076.m3u8
呼和浩特新闻综合广播 FM92.9[0*0],http://ls.qingting.fm/live/2218711.m3u8
咸阳城市之声 FM100.7[0*0],http://ls.qingting.fm/live/3559664.m3u8
四川文艺广播 快乐900 FM90.0[0*0],http://ls.qingting.fm/live/4887.m3u8
四川新闻综合广播 FM98.1[0*0],http://ls.qingting.fm/live/4906.m3u8
四川民族广播 AM954[0*0],http://ls.qingting.fm/live/1115.m3u8
四川私家车广播 FM92.5[0*0],http://ls.qingting.fm/live/4939.m3u8
四川财富广播 FM94.0[0*0],http://ls.qingting.fm/live/4927.m3u8
太原交通广播 FM107[0*0],http://ls.qingting.fm/live/4900.m3u8
太原新闻广播 FM91.2[0*0],http://ls.qingting.fm/live/23873.m3u8
太原私家车Radio FM104.4[0*0],http://ls.qingting.fm/live/4018.m3u8
太原音乐广播 FM102.6[0*0],http://ls.qingting.fm/live/1185.m3u8
宁夏交通广播 FM98.4[0*0],http://ls.qingting.fm/live/1840.m3u8
宁夏都市广播 FM103.7[0*0],http://ls.qingting.fm/live/1842.m3u8
山东体育广播 FM102.1[0*0],http://ls.qingting.fm/live/60266.m3u8
山东女主播电台 FM97.5[0*0],http://ls.qingting.fm/live/60258.m3u8
山东新闻广播 FM95[0*0],http://ls.qingting.fm/live/60180.m3u8
山东生活广播 MyFM FM105[0*0],http://ls.qingting.fm/live/60260.m3u8
山东音乐广播 FM99.1[0*0],http://ls.qingting.fm/live/1665.m3u8
岳阳交通广播 FM106.1[0*0],http://ls.qingting.fm/live/88931.m3u8
岳阳新闻综合广播[0*0],http://ls.qingting.fm/live/88933.m3u8
常州交通广播 FM90[0*0],http://ls.qingting.fm/live/2796.m3u8
广西女主播电台 FM97.0[0*0],http://ls.qingting.fm/live/1754.m3u8
广西新闻910 FM91.0[0*0],http://ls.qingting.fm/live/1753.m3u8
广西私家车930 FM93.0[0*0],http://ls.qingting.fm/live/1756.m3u8
广西音乐台 FM95.0[0*0],http://ls.qingting.fm/live/4875.m3u8
惠州新闻综合广播 FM100[0*0],http://ls.qingting.fm/live/5016.m3u8
惠州环保交通广播 FM98.8[0*0],http://ls.qingting.fm/live/5017.m3u8
惠州音乐广播 FM90.7[0*0],http://ls.qingting.fm/live/2212959.m3u8
新疆交通广播 FM94.9 (Opt-2)[0*0],http://ls.qingting.fm/live/1910.m3u8
新疆新闻广播 FM96.1 (Opt-1)[0*0],http://ls.qingting.fm/live/1902.m3u8
新疆民生广播 FM92.4 (Opt-2)[0*0],http://ls.qingting.fm/live/76186.m3u8
新疆维吾尔语交通文艺广播 (Opt-2)[0*0],http://ls.qingting.fm/live/78923.m3u8
新疆蒙古语广播 (Opt-1)[0*0],http://ls.qingting.fm/live/1903.m3u8
无锡新闻广播 FM93.7[0*0],http://ls.qingting.fm/live/2777.m3u8
昆明汽车广播 FM95.4[0*0],http://ls.qingting.fm/live/1936.m3u8
昆明资讯频率[0*0],http://ls.qingting.fm/live/1937.m3u8
昆明都市调频 FM102.8[0*0],http://ls.qingting.fm/live/1935.m3u8
昆明阳光广播[0*0],http://ls.qingting.fm/live/1934.m3u8
梅州交通广播 FM105.8[0*0],http://ls.qingting.fm/live/24195.m3u8
梅州新闻广播 FM94.8[0*0],http://ls.qingting.fm/live/24173.m3u8
江苏新闻广播 FM93.7[0*0],http://ls.qingting.fm/live/4944.m3u8
沈阳新闻广播 FM104.5[0*0],http://ls.qingting.fm/live/23891.m3u8
河北 My FM 102.9[0*0],http://ls.qingting.fm/live/2508757.m3u8
河北交通广播 FM99.2[0*0],http://ls.qingting.fm/live/1646.m3u8
